Rotation,Angle (deg),Distance (mm)
44.2,284.8,2792.2
44.2,287.2,2834.2
44.2,289.7,2886.8
44.2,292.2,2946.8
44.2,294.6,2998.8
44.2,297.1,3063.2
44.2,299.5,3147.0
44.2,301.9,3205.2
44.2,304.4,3151.8
44.2,306.9,3269.8
44.2,309.3,3394.2
44.2,311.8,3322.5
44.2,314.3,3187.0
44.2,316.8,3053.0
44.2,319.2,2940.5
44.2,321.8,2829.5
44.2,324.3,2738.2
44.2,326.8,2659.8
44.2,329.3,2584.0
44.2,331.8,2528.8
44.2,334.3,2473.5
44.2,336.7,2428.8
44.2,339.2,2389.5
44.2,341.7,2350.8
44.2,344.2,2308.8
44.2,346.7,2297.0
44.2,349.2,2280.0
44.2,351.7,2263.2
44.2,354.1,2244.0
44.2,356.6,2240.2
44.2,359.1,2242.8
44.2,1.5,2243.5
44.2,4.0,2245.0
44.2,6.5,2261.5
44.2,9.0,2271.5
44.2,11.4,2292.5
44.2,13.9,2315.8
44.2,16.3,2352.5
44.2,18.8,2393.5
44.2,21.2,2433.0
44.2,23.8,2488.0
44.2,26.2,2537.2
44.2,28.7,2605.8
44.2,31.1,2668.2
44.2,33.5,2747.5
44.2,36.1,2843.5
44.2,38.6,2953.5
43.7,41.0,3067.8
43.7,43.5,3197.2
43.7,46.0,3104.5
43.7,48.5,2987.0
43.7,51.0,2926.8
43.7,53.5,2986.5
43.7,55.9,2897.2
43.7,58.4,2812.8
43.7,60.9,2747.8
43.7,63.4,2689.2
43.7,65.9,2641.5
43.7,68.3,2591.2
43.7,70.9,2549.2
43.7,73.4,2513.8
43.7,75.8,2493.5
43.7,78.3,2472.2
43.7,80.8,2456.5
43.7,83.4,2439.2
43.7,85.9,2431.0
43.7,88.4,2429.0
43.7,90.8,2433.0
43.7,93.3,2439.2
43.7,95.8,2447.2
43.7,98.3,2461.5
43.7,100.8,2469.2
43.7,103.3,2361.8
43.7,105.9,2012.2
43.7,108.2,1757.0
43.7,110.9,1558.5
43.7,125.0,296.8
43.7,127.7,291.5
43.7,130.0,273.0
43.7,133.7,263.2
43.7,135.5,250.8
43.7,218.3,228.5
43.7,221.8,238.8
43.7,222.6,246.8
43.7,225.8,256.5
43.7,227.3,255.5
43.7,230.2,250.2
43.7,236.9,0.0
43.7,251.8,0.0
43.7,283.9,2785.8
43.7,286.4,2829.5
43.7,288.9,2875.5
43.7,291.3,2929.5
43.7,293.8,2988.8
43.7,296.2,3053.5
43.7,298.6,3130.2
43.7,301.1,3212.2
43.7,303.6,3125.5
43.7,306.0,3244.2
43.7,308.5,3362.2
43.7,310.9,3384.2
43.7,313.4,3239.8
43.7,315.9,3096.2
43.7,318.4,2980.2
43.7,320.9,2866.8
43.7,323.4,2768.8
43.7,325.9,2688.2
43.7,328.4,2608.8
43.7,330.9,2541.5
43.7,333.4,2491.2
43.7,335.8,2442.2
43.7,338.3,2395.2
43.7,340.8,2360.8
43.7,343.3,2327.8
43.7,345.8,2295.5
43.7,348.3,2283.2
43.7,350.8,2266.8
43.7,353.2,2260.5
43.7,355.8,2241.0
43.7,358.2,2240.5
43.7,0.7,2242.8
43.7,3.2,2257.2
43.7,5.6,2262.5
43.7,8.1,2262.0
43.7,10.5,2289.5
43.7,13.0,2307.5
43.7,15.5,2343.5
43.7,17.9,2380.2
43.7,20.4,2423.5
43.7,22.8,2469.0
43.7,25.3,2511.2
43.7,27.8,2577.0
43.7,30.2,2647.5
43.7,32.7,2720.8
43.7,35.2,2801.0
43.7,37.7,2927.5
43.7,40.1,3026.2
43.7,42.6,3146.0
43.7,45.1,3162.8
43.7,47.6,3024.5
43.7,50.1,2906.2
43.7,52.5,3013.5
43.7,55.1,2937.0
43.7,57.5,2849.5
43.7,60.0,2770.2
43.7,62.5,2709.0
43.7,65.0,2654.2
43.7,67.5,2613.0
43.7,70.0,2567.8
43.7,72.5,2528.2
43.7,74.9,2500.8
43.7,77.5,2474.0
43.7,79.9,2463.2
43.7,82.4,2455.2
43.7,85.0,2440.2
43.7,87.5,2427.5
43.7,90.0,2434.2
43.7,92.5,2441.5
43.7,94.9,2445.0
43.7,97.4,2465.0
43.7,99.9,2484.0
43.7,102.4,2491.0
43.7,105.0,2132.0
43.7,107.4,1837.2
43.7,110.0,1619.8
43.7,112.5,1452.5
43.7,126.6,295.0
43.7,132.0,269.0
43.7,135.2,258.5
43.7,137.6,246.0
43.7,217.0,231.2
43.7,220.9,236.8
43.7,221.9,241.2
43.7,224.0,254.5
43.7,226.4,259.0
43.7,229.6,249.5
43.7,236.0,0.0
43.7,263.8,1247.0
43.7,283.0,2781.0
43.7,285.5,2813.0
43.7,288.0,2860.8
43.7,290.5,2913.5
43.7,292.9,2967.0
43.7,295.4,3022.8
43.7,297.8,3097.2
43.7,300.2,3183.5
43.7,302.7,3152.8
43.7,305.2,3198.2
43.7,307.6,3314.5
43.7,310.1,3439.0
43.7,312.6,3275.0
43.7,315.0,3142.2
43.7,317.5,3023.2
43.7,320.0,2902.5
43.7,322.6,2798.2
43.7,325.0,2713.2
43.7,327.6,2641.0
43.7,330.0,2574.2
43.7,332.5,2511.8
43.7,335.0,2460.0
43.7,337.5,2417.8
43.7,340.0,2370.0
43.7,342.5,2334.5
43.7,345.0,2305.5
43.7,347.4,2289.5
43.7,349.9,2269.2
43.7,352.4,2260.2
43.7,354.9,2242.8
43.7,357.4,2241.2
43.7,359.8,2239.8
43.7,2.3,2242.8
43.7,4.8,2259.8
43.7,7.2,2266.5
43.7,9.7,2284.2
43.7,12.1,2294.8
43.7,14.6,2328.8
43.7,17.1,2362.0
43.7,19.5,2404.0
43.7,22.0,2443.0
43.7,24.5,2498.0
43.7,26.9,2554.5
43.7,29.3,2616.5
43.7,31.8,2700.8
43.7,34.3,2767.5
43.7,36.8,2878.8
43.6,39.3,2993.0
43.6,41.7,3102.8
43.6,44.2,3212.5
43.6,46.7,3076.5
43.6,49.2,2956.8
43.6,51.7,2972.8
43.6,54.1,2966.5
43.6,56.7,2881.5
43.6,59.2,2790.2
43.6,61.6,2735.8
43.6,64.1,2686.5
43.6,66.6,2630.8
43.6,69.1,2584.2
43.6,71.6,2546.8
43.6,74.0,2520.8
43.6,76.5,2494.0
43.6,79.0,2476.8
43.6,81.5,2458.2
43.6,84.1,2442.2
43.6,86.6,2436.0
43.6,89.1,2439.2
43.6,91.6,2440.8
43.6,94.0,2451.2
43.6,96.5,2462.0
43.6,99.0,2474.5
43.6,101.5,2486.5
43.6,106.6,1936.2
43.6,109.0,1698.5
43.6,111.6,1508.8
43.6,125.8,296.5
43.6,128.2,274.2
43.6,134.3,260.5
43.6,136.9,248.5
43.6,219.9,231.5
43.6,222.5,241.8
43.6,225.0,248.8
43.6,225.9,260.5
43.6,227.5,257.5
43.6,231.2,248.5
43.6,260.5,1261.5
43.6,262.9,1235.8
43.6,282.1,2767.2
43.6,284.6,2804.2
43.6,287.0,2846.2
43.6,289.5,2892.8
43.6,292.0,2949.2
43.6,294.4,3008.2
43.6,296.9,3076.0
43.6,299.3,3150.8
43.6,301.8,3232.0
43.6,304.2,3163.8
43.6,306.7,3270.8
43.6,309.1,3398.5
43.6,311.6,3354.8
43.6,314.1,3198.8
43.6,316.5,3067.5
43.6,319.0,2953.8
43.6,321.5,2839.8
43.6,324.1,2746.8
43.6,326.5,2670.5
43.6,329.0,2592.5
43.6,331.6,2534.5
43.6,334.0,2478.8
43.6,336.5,2430.0
43.6,339.0,2392.0
43.6,341.5,2351.0
43.6,344.0,2316.8
43.6,346.4,2293.0
43.6,349.0,2283.0
43.6,351.4,2261.5
43.6,353.9,2244.0
43.6,356.4,2239.5
43.6,358.9,2238.0
43.6,1.3,2244.0
43.6,3.8,2247.0
43.6,6.3,2264.0
43.6,8.8,2281.0
43.6,11.2,2294.8
43.6,13.6,2315.5
43.6,16.1,2347.0
43.6,18.6,2390.2
43.6,21.0,2429.8
43.6,23.5,2477.2
43.6,25.9,2526.8
43.6,28.4,2587.2
43.6,30.9,2659.8
43.6,33.3,2739.8
43.6,35.8,2840.5
43.6,38.3,2947.0
43.6,40.8,3059.8
43.6,43.2,3187.5
43.6,45.7,3134.5
43.6,48.2,3008.2
43.6,50.7,2916.5
43.6,53.2,3010.0
43.6,55.7,2919.8
43.6,58.2,2837.2
43.6,60.6,2761.8
43.6,63.1,2702.2
43.6,65.6,2655.2
43.6,68.1,2604.8
43.6,70.6,2565.0
43.6,73.1,2533.0
43.6,75.6,2501.2
43.6,78.1,2484.8
43.6,80.5,2468.2
43.6,83.1,2451.5
43.6,85.6,2443.0
43.6,88.1,2436.5
43.6,90.6,2445.2
43.6,93.0,2451.0
43.6,95.5,2460.0
43.6,98.0,2471.5
43.6,100.5,2484.0
43.6,103.0,2392.0
43.6,105.6,2053.8
43.6,108.0,1780.5
43.6,110.5,1577.0
43.6,113.1,1437.0
43.6,124.7,295.5
43.6,127.2,292.0
43.6,133.4,266.5
43.6,135.9,252.5
43.6,139.7,240.5
43.6,217.5,228.5
43.6,221.0,237.5
43.6,224.0,245.2
43.6,224.8,256.2
43.6,227.2,257.0
43.6,229.5,248.2
43.6,239.1,0.0
43.6,251.5,0.0
43.6,249.6,1326.8
43.6,262.0,1248.8
43.6,283.6,2796.2
43.6,286.0,2831.2
43.6,288.6,2880.2
43.6,291.0,2928.8
43.6,293.5,2988.2
43.6,295.9,3052.0
43.6,298.4,3119.0
43.6,300.8,3211.8
43.6,303.3,3126.0
43.6,305.7,3235.2
43.6,308.2,3355.2
43.6,310.6,3404.2
43.6,313.1,3251.2
43.6,315.6,3111.5
43.6,318.1,2993.0
43.6,320.6,2879.5
43.6,323.1,2778.8
43.6,325.6,2698.2
43.6,328.1,2621.2
43.6,330.6,2552.8
43.6,333.1,2497.8
43.6,335.6,2456.0
43.6,338.0,2403.8
43.6,340.5,2364.5
43.6,343.0,2334.8
43.6,345.5,2300.8
43.6,348.0,2287.0
43.6,350.5,2266.8
43.6,353.0,2257.0
43.6,355.4,2244.8
43.2,357.9,2242.5
43.2,0.4,2243.5
43.2,2.9,2246.2
43.2,5.3,2253.2
43.2,7.8,2267.2
43.2,10.3,2285.5
43.2,12.7,2306.2
43.2,15.2,2330.8
43.2,17.7,2361.0
43.2,20.1,2416.2
43.2,22.6,2460.5
43.2,25.0,2507.2
43.2,27.5,2565.0
43.2,30.0,2631.2
43.2,32.4,2710.0
43.2,35.0,2794.0
43.2,37.4,2902.0
43.2,39.9,3011.8
43.2,42.3,3127.5
43.2,44.8,3186.5
43.2,47.3,3056.5
43.2,49.8,2937.5
43.2,52.2,3009.5
43.2,54.7,2958.0
43.2,57.2,2881.5
43.2,59.7,2797.8
43.2,62.2,2723.5
43.2,64.7,2673.2
43.2,67.2,2627.0
43.2,69.7,2582.5
43.2,72.2,2545.5
43.2,74.6,2521.0
43.2,77.1,2495.8
43.2,79.6,2478.2
43.2,82.1,2459.2
43.2,84.7,2454.5
43.2,87.2,2443.2
43.2,89.7,2441.8
43.2,92.1,2445.8
43.2,94.6,2460.0
43.2,97.1,2469.0
43.2,99.6,2487.2
43.2,102.1,2494.8
43.2,104.7,2170.0
43.2,107.0,1875.8
43.2,109.6,1643.0
43.2,112.2,1471.2
43.2,126.2,295.5
43.2,131.5,268.2
43.2,134.1,259.0
43.2,138.8,245.5
43.2,218.9,233.8
43.2,223.0,241.8
43.2,225.2,248.8
43.2,225.6,260.2
43.2,228.3,252.2
43.2,232.4,252.8
43.2,282.7,2791.8
43.2,285.2,2826.0
43.2,287.6,2876.2
43.2,290.1,2917.2
43.2,292.6,2981.0
43.2,295.0,3025.8
43.2,297.5,3098.0
43.2,299.9,3181.0
43.2,302.3,3181.5
43.2,304.8,3190.5
43.2,307.2,3307.8
43.2,309.7,3442.0
43.2,312.2,3296.8
43.2,314.7,3164.8
43.2,317.2,3044.0
43.2,319.6,2915.2
43.2,322.1,2811.5
43.2,324.7,2722.0
43.2,327.2,2649.2
43.2,329.7,2582.5
43.2,332.2,2515.5
43.2,334.6,2467.0
43.2,337.1,2423.5
43.2,339.6,2385.5
43.2,342.1,2345.8
43.2,344.6,2308.0
43.2,347.1,2293.5
43.2,349.6,2279.5
43.2,352.1,2262.8
43.2,354.5,2244.8
43.2,357.0,2242.0
43.2,359.4,2240.5
43.2,1.9,2243.8
43.2,4.4,2256.0
43.2,6.9,2269.0
43.2,9.4,2284.0
43.2,11.8,2298.8
43.2,14.3,2324.0
43.2,16.7,2357.5
43.2,19.2,2396.5
43.2,21.6,2438.0
43.2,24.1,2491.5
43.2,26.6,2537.5
43.2,29.0,2606.8
43.2,31.5,2685.8
43.2,33.9,2761.8
43.2,36.5,2857.8
43.2,38.9,2969.5
43.2,41.4,3082.8
43.2,43.9,3227.0
43.2,46.4,3100.8
43.2,48.8,2987.5
43.2,51.3,2954.2
43.2,53.8,2994.0
43.2,56.3,2902.5
43.2,58.8,2818.0
43.2,61.3,2752.0
43.2,63.8,2699.8
43.2,66.3,2646.8
43.2,68.8,2601.2
43.2,71.2,2562.5
43.2,73.7,2532.5
43.2,76.2,2503.8
43.2,78.7,2488.2
43.2,81.2,2469.8
43.2,83.8,2460.5
43.2,86.2,2450.5
43.2,88.7,2443.5
43.2,91.2,2452.5
43.2,93.7,2458.0
43.2,96.2,2469.0
43.2,98.7,2487.8
43.2,101.2,2487.8
43.2,103.7,2317.2
43.2,106.2,1967.5
43.2,108.7,1725.5
43.2,111.2,1532.2
43.2,125.4,296.5
43.2,128.0,270.5
43.2,136.7,250.2
43.2,219.3,231.5
43.2,221.5,238.5
43.2,223.4,248.5
43.2,225.8,255.5
43.2,228.3,255.0
43.2,230.3,249.2
43.2,237.3,0.0
43.2,236.5,335.5
43.2,252.2,0.0
43.2,281.8,2786.5
43.2,284.3,2809.8
43.2,286.8,2851.5
43.2,289.2,2904.5
43.2,291.7,2961.0
43.2,294.2,3012.2
43.2,296.7,3075.0
43.2,299.0,3168.0
43.2,301.5,3245.8
43.2,304.0,3165.5
43.2,306.4,3283.2
43.2,308.9,3400.2
43.2,311.3,3362.2
43.2,313.8,3211.2
43.2,316.3,3078.2
43.2,318.8,2958.0
43.2,321.3,2848.8
43.2,323.8,2747.5
43.2,326.3,2674.2
43.2,328.8,2608.2
43.2,331.3,2537.0
43.2,333.8,2488.8
43.2,336.3,2435.5
43.2,338.8,2391.8
43.2,341.2,2358.0
43.2,343.7,2318.5
43.2,346.2,2294.5
43.2,348.7,2278.8
43.2,351.2,2266.5
43.2,353.7,2246.0
43.2,356.1,2242.5
43.2,358.6,2241.5
43.2,1.1,2244.0
43.2,3.5,2253.5
43.2,6.0,2264.8
43.2,8.5,2279.0
43.2,10.9,2292.2
43.2,13.4,2314.5
43.2,15.9,2347.8
43.2,18.3,2382.0
43.2,20.8,2427.2
43.2,23.3,2474.8
43.2,25.7,2523.2
43.2,28.2,2588.2
43.2,30.6,2659.5
43.2,33.1,2740.0
43.2,35.6,2833.5
42.7,38.1,2931.2
42.7,40.6,3052.0
42.7,43.0,3173.2
42.7,45.5,3165.0
42.7,48.0,3026.8
42.7,50.5,2913.5
42.7,53.0,3016.0
42.7,55.5,2935.8
42.7,58.0,2855.2
42.7,60.4,2785.0
42.7,62.9,2718.8
42.7,65.4,2672.2
42.7,67.9,2621.2
42.7,70.4,2578.2
42.7,72.9,2545.2
42.7,75.4,2512.2
42.7,77.8,2494.5
42.7,80.3,2478.5
42.7,82.9,2463.8
42.7,85.4,2458.5
42.7,87.9,2454.5
42.7,90.4,2455.2
42.7,92.8,2457.0
42.7,95.4,2464.2
42.7,97.8,2482.5
42.7,100.3,2497.2
42.7,105.4,2077.8
42.7,107.8,1795.8
42.7,110.3,1591.0
42.7,112.9,1441.5
42.7,126.8,286.2
42.7,132.6,267.0
42.7,134.9,252.2
42.7,137.7,241.0
42.7,217.5,228.5
42.7,220.0,237.2
42.7,222.2,245.0
42.7,226.5,257.5
42.7,229.6,249.2
42.7,231.5,254.5
42.7,283.5,2802.0
42.7,286.0,2847.0
42.7,288.4,2894.5
42.7,290.8,2944.2
42.7,293.3,3001.2
42.7,295.8,3061.5
42.7,298.3,3133.5
42.7,300.7,3224.0
42.7,303.1,3140.2
42.7,305.6,3245.2
42.7,308.0,3368.8
42.7,310.5,3410.8
42.7,313.0,3257.0
42.7,315.5,3118.5
42.7,318.0,3002.0
42.7,320.4,2885.2
42.7,323.0,2785.0
42.7,325.5,2701.5
42.7,327.9,2626.8
42.7,330.4,2558.5
42.7,333.0,2498.0
42.7,335.4,2454.0
42.7,337.9,2414.5
42.7,340.4,2378.5
42.7,342.9,2331.5
42.7,345.4,2302.2
42.7,347.8,2278.2
42.7,350.3,2267.5
42.7,352.8,2257.2
42.7,355.3,2243.0
42.7,357.8,2242.5
42.7,0.2,2241.8
42.7,2.7,2244.0
42.7,5.2,2258.8
42.7,7.7,2270.2
42.7,10.1,2290.5
42.7,12.5,2306.8
42.7,15.0,2329.0
42.7,17.5,2365.5
42.7,20.0,2403.0
42.7,22.4,2458.2
42.7,24.9,2506.0
42.7,27.3,2564.2
42.7,29.8,2631.8
42.7,32.2,2706.5
42.7,34.8,2793.0
42.7,37.2,2900.5
42.7,39.7,3012.2
42.7,42.2,3127.5
42.7,44.6,3225.0
42.7,47.1,3070.0
42.7,49.6,2956.2
42.7,52.1,3006.5
42.7,54.6,2972.0
42.7,57.1,2892.0
42.7,59.6,2805.0
42.7,62.1,2740.8
42.7,64.6,2688.8
42.7,67.0,2644.8
42.7,69.5,2602.2
42.7,72.0,2553.2
42.7,74.5,2528.5
42.7,77.0,2507.0
42.7,79.5,2493.5
42.7,81.9,2472.8
42.7,84.5,2462.2
42.7,87.0,2456.5
42.7,89.5,2456.2
42.7,92.0,2459.5
42.7,94.5,2458.5
42.7,97.0,2476.8
42.7,99.5,2493.5
42.7,101.9,2501.5
42.7,104.5,2194.5
42.7,106.9,1892.5
42.7,109.5,1655.5
42.7,112.1,1488.0
42.7,126.2,293.0
42.7,131.8,272.8
42.7,134.4,260.5
42.7,137.0,248.5
42.7,218.8,233.8
42.7,222.4,240.5
42.7,224.9,248.8
42.7,226.9,259.2
42.7,228.2,250.0
42.7,230.8,252.2
42.7,240.6,0.0
42.7,282.6,2800.2
42.7,285.1,2836.5
42.7,287.5,2886.2
42.7,290.0,2934.2
42.7,292.5,2989.2
42.7,294.9,3053.8
42.7,297.4,3116.8
42.7,299.7,3192.5
42.7,302.2,3192.0
42.7,304.7,3207.8
42.7,307.1,3324.8
42.7,309.6,3454.0
42.7,312.1,3304.0
42.7,314.6,3162.8
42.7,317.0,3041.2
42.7,319.5,2927.0
42.7,322.0,2809.2
42.7,324.6,2720.2
42.7,327.1,2648.2
42.7,329.6,2580.2
42.7,332.0,2514.8
42.7,334.5,2469.5
42.7,337.0,2427.2
42.7,339.5,2381.8
42.7,342.0,2350.8
42.7,344.5,2318.0
42.7,347.0,2292.5
42.7,349.5,2271.2
42.7,351.9,2260.0
42.7,354.4,2241.8
42.7,356.8,2240.2
42.7,359.3,2240.0
42.7,1.8,2243.5
42.7,4.3,2245.5
42.7,6.8,2263.0
42.7,9.2,2281.8
42.7,11.6,2292.8
42.7,14.1,2323.2
42.7,16.6,2356.0
42.7,19.1,2396.2
42.7,21.5,2433.8
42.7,24.0,2479.5
42.7,26.4,2539.8
42.7,28.9,2610.8
42.7,31.4,2677.2
42.7,33.8,2759.8
42.7,36.3,2857.2
42.7,38.8,2965.2
42.7,41.3,3081.0
42.7,43.7,3222.5
42.7,46.2,3126.0
42.7,48.7,3000.8
42.7,51.2,2943.8
42.7,53.7,3006.0
42.7,56.1,2919.8
42.7,58.7,2840.5
42.7,61.1,2770.5
42.7,63.7,2710.2
42.7,66.1,2665.2
42.7,68.6,2621.8
42.7,71.1,2574.0
42.7,73.6,2543.0
42.7,76.0,2520.8
42.6,78.5,2500.5
42.6,81.0,2476.2
42.6,83.6,2470.0
42.6,86.1,2460.8
42.6,88.6,2459.2
42.6,91.1,2458.5
42.6,93.6,2468.2
42.6,96.0,2475.0
42.6,98.5,2495.0
42.6,101.0,2499.0
42.6,103.5,2345.2
42.6,106.2,1988.2
42.6,108.5,1738.5
42.6,111.1,1544.8
42.6,125.2,294.5
42.6,128.8,272.0
42.6,136.8,249.5
42.6,219.0,228.8
42.6,220.5,241.2
42.6,223.3,246.8
42.6,226.2,255.8
42.6,227.2,254.5
42.6,230.9,249.5
42.6,232.1,256.8
42.6,239.6,0.0
42.6,252.0,0.0
42.6,281.7,2797.0
42.6,284.1,2817.0
42.6,286.6,2863.2
42.6,289.0,2907.5
42.6,291.5,2967.0
42.6,294.0,3025.2
42.6,296.4,3096.2
42.6,298.8,3164.8
42.6,301.3,3253.5
42.6,303.8,3167.5
42.6,306.2,3286.8
42.6,308.7,3409.2
42.6,311.2,3380.2
42.6,313.6,3233.5
42.6,316.1,3094.8
42.6,318.6,2966.0
42.6,321.1,2855.0
42.6,323.6,2758.8
42.6,326.1,2685.0
42.6,328.6,2610.0
42.6,331.1,2538.5
42.6,333.6,2489.5
42.6,336.0,2438.0
42.6,338.5,2399.2
42.6,341.0,2361.2
42.6,343.5,2324.5
42.6,346.0,2298.8
42.6,348.5,2272.8
42.6,351.0,2264.5
42.6,353.4,2253.8
42.6,355.9,2241.2
42.6,358.4,2242.2
42.6,0.8,2244.2
42.6,3.3,2253.0
42.6,5.8,2261.8
42.6,8.3,2266.8
42.6,10.7,2296.2
42.6,13.2,2313.2
42.6,15.7,2348.5
42.6,18.1,2384.8
42.6,20.6,2425.2
42.6,23.0,2464.2
42.6,25.5,2517.0
42.6,27.9,2581.2
42.6,30.4,2649.2
42.6,32.8,2723.2
42.6,35.4,2810.5
42.6,37.8,2921.0
42.6,40.3,3030.2
42.6,42.8,3157.5
42.6,45.2,3188.0
42.6,47.8,3053.5
42.6,50.2,2939.2
42.6,52.7,3042.8
42.6,55.2,2961.5
42.6,57.7,2884.8
42.6,60.2,2801.8
42.6,62.7,2739.0
42.6,65.2,2688.5
42.6,67.7,2642.5
42.6,70.1,2601.0
42.6,72.6,2565.5
42.6,75.1,2526.2
42.6,77.6,2507.8
42.6,80.1,2487.8
42.6,82.6,2476.8
42.6,85.1,2465.2
42.6,87.6,2459.5
42.6,90.1,2460.8
42.6,92.6,2466.5
42.6,95.1,2478.2
42.6,97.6,2489.5
42.6,100.1,2507.8
42.6,102.5,2507.2
42.6,105.1,2112.0
42.6,107.5,1828.8
42.6,110.1,1608.8
42.6,112.7,1450.8
42.6,126.5,286.2
42.6,132.6,267.8
42.6,134.6,253.8
42.6,138.3,242.5
42.6,216.9,228.2
42.6,222.6,243.2
42.6,224.5,254.8
42.6,227.7,257.2
42.6,229.1,249.2
42.6,231.1,253.8
42.6,283.1,2809.2
42.6,285.6,2853.0
42.6,288.0,2898.5
42.6,290.5,2952.0
42.6,293.0,3005.2
42.6,295.4,3060.2
42.6,297.9,3130.8
42.6,300.3,3214.0
42.6,302.7,3141.2
42.6,305.2,3239.2
42.6,307.6,3357.0
42.6,310.1,3449.2
42.6,312.6,3285.2
42.6,315.1,3136.5
42.6,317.6,3013.0
42.6,320.0,2904.2
42.6,322.6,2797.0
42.6,325.1,2707.2
42.6,327.5,2633.5
42.6,330.1,2566.8
42.6,332.5,2509.2
42.6,335.0,2467.0
42.6,337.5,2420.8
42.6,340.0,2379.5
42.6,342.5,2344.5
42.6,345.0,2304.5
42.6,347.4,2290.0
42.6,349.9,2267.5
42.6,352.4,2255.2
42.6,354.9,2240.8
42.6,357.3,2240.0
42.6,359.8,2243.0
42.6,2.3,2242.5
42.6,4.8,2258.5
42.6,7.2,2267.0
42.6,9.7,2282.0
42.6,12.2,2300.0
42.6,14.6,2328.2
42.6,17.1,2365.0
42.6,19.5,2402.8
42.6,22.0,2440.0
42.6,24.5,2493.5
42.6,26.9,2548.2
42.6,29.4,2613.0
42.6,31.8,2698.2
42.6,34.3,2770.2
42.6,36.8,2880.8
42.6,39.3,2994.2
42.6,41.7,3105.0
42.6,44.2,3239.2
42.6,46.7,3114.8
42.6,49.2,2991.8
42.6,51.7,2982.2
42.6,54.2,3007.2
42.6,56.6,2914.2
42.6,59.2,2833.8
42.6,61.6,2758.0
42.6,64.1,2707.5
42.6,66.6,2660.5
42.6,69.1,2615.8
42.6,71.6,2577.5
42.6,74.1,2541.5
42.6,76.5,2514.2
42.6,79.0,2497.8
42.6,81.5,2489.5
42.6,84.1,2467.2
42.6,86.6,2465.5
42.6,89.1,2464.5
42.6,91.5,2469.8
42.6,94.0,2474.8
42.6,96.5,2491.5
42.6,99.0,2502.5
42.6,101.5,2505.8
42.6,104.0,2275.5
42.6,106.6,1937.8
42.6,109.0,1699.5
42.6,111.5,1508.5
42.2,125.3,289.2
42.2,129.2,272.0
42.2,131.3,272.5
42.2,133.4,256.0
42.2,137.3,249.8
42.2,218.7,231.0
42.2,221.5,241.5
42.2,223.9,246.8
42.2,226.4,260.5
42.2,228.9,255.8
42.2,231.4,249.5
42.2,233.1,263.8
42.2,240.1,0.0
42.2,252.5,0.0
42.2,282.1,2799.0
42.2,284.6,2839.8
42.2,287.0,2884.2
42.2,289.5,2930.5
42.2,292.0,2987.0
42.2,294.5,3047.5
42.2,296.9,3111.0
42.2,299.3,3193.8
42.2,301.7,3236.8
42.2,304.2,3196.2
42.2,306.7,3310.5
42.2,309.1,3443.8
42.2,311.6,3340.2
42.2,314.1,3189.5
42.2,316.5,3059.8
42.2,319.0,2943.8
42.2,321.6,2840.8
42.2,324.1,2740.0
42.2,326.6,2662.8
42.2,329.1,2590.8
42.2,331.6,2531.5
42.2,334.0,2480.2
42.2,336.5,2433.2
42.2,339.0,2393.0
42.2,341.5,2354.5
42.2,344.0,2317.5
42.2,346.4,2295.8
42.2,349.0,2272.0
42.2,351.4,2262.0
42.2,353.9,2243.5
42.2,356.4,2241.5
42.2,358.8,2238.5
42.2,1.3,2240.5
42.2,3.8,2245.8
42.2,6.2,2261.5
42.2,8.7,2279.0
42.2,11.2,2296.8
42.2,13.6,2318.8
42.2,16.1,2354.8
42.2,18.6,2389.8
42.2,21.0,2432.5
42.2,23.5,2471.2
42.2,25.9,2532.8
42.2,28.4,2588.5
42.2,30.8,2667.0
42.2,33.3,2747.5
42.2,35.8,2832.8
42.2,38.3,2942.5
42.2,40.8,3051.5
42.2,43.2,3189.0
42.2,45.7,3180.8
42.2,48.2,3049.0
42.2,50.7,2931.2
42.2,53.2,3028.0
42.2,55.7,2956.2
42.2,58.2,2876.2
42.2,60.7,2796.2
42.2,63.1,2734.8
42.2,65.6,2685.2
42.2,68.1,2641.8
42.2,70.6,2591.5
42.2,73.1,2565.5
42.2,75.6,2533.5
42.2,78.1,2505.0
42.2,80.5,2492.2
42.2,83.1,2476.2
42.2,85.6,2470.2
42.2,88.1,2467.2
42.2,90.6,2471.8
42.2,93.1,2474.0
42.2,95.5,2487.0
42.2,98.0,2494.8
42.2,100.5,2504.8
42.2,103.0,2394.2
42.2,105.6,2069.5
42.2,108.0,1779.8
42.2,110.6,1576.8
42.2,135.7,252.5
42.2,139.9,240.5
42.2,219.0,226.0
42.2,221.3,236.2
42.2,222.6,244.2
42.2,227.0,255.5
42.2,230.5,247.8
42.2,232.5,254.8
42.2,283.5,2833.5
